Description	group_sum
RP11-142M10.2	0.026400462962963
RP11-397C18.2	0.0224636574074074
MIR4293	0
MIR1265	0
FAM107B	1.75777731481481
RP11-7C6.1	0.000185648148148148
RNA5SP302	0
RPSAP7	0.151284490740741
CDNF	0.871502083333333
HSPA14	5.00850462962963
RP11-398C13.8	1.48493055555556
RP11-398C13.6	0.757146759259259
SUV39H2	0.952644212962964
DCLRE1C	0.671140740740741
MEIG1	0.0531375
OR7E110P	0.000365740740740741
OR7E26P	0.00785439814814815
OR7E115P	0.0115430555555556
DCLRE1CP1	0.011256712962963
OLAH	0.139007407407407
ACBD7	0.0307902777777778
GAPDHP45	0.00432106481481481
C10orf111	0.161080787037037
RPP38	3.78953587962963
NMT2	4.15465138888889
PPIAP30	0.0361138888888889
RP11-455B2.9	0.0231634259259259
FAM171A1	5.86838425925927
RP11-25G10.2	0.0504613425925926
ITGA8	1.56411875
MINDY3	3.56385509259259
FTLP19	0.000214814814814815
RNU6-1075P	0
RP11-461K13.1	0.00025625
PTER	2.88698819444444
RNU2-18P	0.00437731481481482
C1QL3	0.2703
RSU1	14.2489699074074
RP11-197M22.2	0.206669212962963
CUBN	0.201321296296296
RP11-406H21.2	0.186133101851852
TRDMT1	0.515977314814815
VIM-AS1	0.691707175925926
VIM	121.209097222222
RP11-124N14.3	1.31520069444445
ST8SIA6	1.08159675925926
ST8SIA6-AS1	0.103285879629629
PRPF38AP2	0.0488608796296297
HACD1	25.9217525462963
AC069542.1	0.150237731481482
STAM-AS1	0.287640740740741
STAM	9.79505532407407
RP11-390B4.3	0.0681571759259259
TMEM236	0.216029398148148
MRC1	2.84872986111111
MIR511	0.000581712962962963
RP11-457D2.3	0.0141773148148148
SLC39A12	0.0264266203703704
SLC39A12-AS1	0.00103125
CACNB2	8.01177222222222
RP11-109I13.2	0.0380157407407408
RP11-499P20.2	1.94340949074074
RP11-383B4.4	0.681211111111111
NSUN6	4.09055717592592
ARL5B	3.20456967592593
AIFM1P1	0.000545601851851852
RP11-139J15.5	8.98148148148148e-05
RP11-288D15.1	0.00356597222222222
MALRD1	0.0527988425925926
UBE2V2P1	0.000448148148148148
RP11-49L2.1	0.000199074074074074
HMGN1P20	0.00116851851851852
RP11-265G8.3	0.00173125
RNA5SP303	0
RP11-354E11.2	0.0609877314814815
MTND1P37	0.000413657407407407
MTND2P16	0.00388402777777778
RNU6-1212P	0.000830324074074074
PLXDC2	3.94944421296296
RP11-575A19.2	0.158740277777778
AMD1P1	0.0334152777777778
RP11-51E20.1	0.00103148148148148
MIR4675	0
NEBL	142.116075925926
MTND1P21	0.425091898148148
RP11-56H7.2	0.107766435185185
EIF4BP2	0.00894722222222222
NPM1P30	0.00310046296296296
C10orf113	0.00937268518518518
NEBL-AS1	0.154151388888889
RP11-565H13.3	0.000918518518518519
LUZP4P1	0.00259652777777778
RNU6-15P	0.0227261574074074
RP11-275N1.1	0.00266365740740741
RNMTL1P1	0.00108888888888889
RP11-275N1.3	0
CASC10	1.01619953703704
MIR1915	0.00190277777777778
SKIDA1	0.425008101851852
MLLT10	6.59529050925926
RNU6-306P	0.000965277777777778
HNRNPRP1	0.0141078703703704
RNU6-1141P	0.00513263888888889
DNAJC1	8.28089814814815
RN7SKP219	0.00887731481481481
RP11-399C16.3	0.234361574074074
RN7SKP37	0.00429398148148148
ADIPOR1P1	0.000653240740740741
RP11-108B14.1	0.000293055555555556
EBLN1	0.0115090277777778
RP11-108B14.5	0.00199351851851852
PSME2P6	0.0502743055555556
RP11-573G6.4	0.482075231481482
RP11-573G6.6	0.467769212962963
RPL31P45	0.00126921296296296
COMMD3	22.859625
BMI1	9.98039375
RP11-573G6.9	0.0224694444444444
RP11-573G6.10	0.0128111111111111
SPAG6	0.0123645833333333
RP11-301N24.3	0.000358101851851852
PIP4K2A	4.51043564814815
RP11-142L16.2	0.00475277777777778
RNU6-413P	0
ARMC3	0.00575972222222222
RNA5SP304	0
MSRB2	50.6404398148148
YWHAZP3	0.169628009259259
PTF1A	0.00912638888888889
C10orf67	0.1053375
RP11-215C7.3	0.00151851851851852
RP11-371A19.2	0.257843287037037
MIR1254-2	0.00116689814814815
OTUD1	29.2207824074074
KIAA1217	6.83176157407408
NUP35P1	0.036650462962963
AC063961.1	0.0259657407407407
MIR603	0.00556226851851852
RP11-144I2.1	0.0654594907407407
ARHGAP21	12.8844375
RNA5SP305	0.015405787037037
PRTFDC1	2.67960277777778
RP11-129O7.2	0.00548657407407408
RN7SKP241	0.0131604166666667
RP11-165A20.3	0.423861111111111
ENKUR	0.0203331018518519
THNSL1	1.77142592592593
LINC01516	0.00317384259259259
GPR158-AS1	0.0010150462962963
GPR158	0.0159069444444445
RP11-20I6.1	0.000133101851851852
RN7SKP220	0.000176157407407407
GPN3P1	2e-04
LINC00836	0.000575925925925926
HIRAP1	0.000121759259259259
RNA5SP306	0
RNU6-632P	0
RP11-435M3.2	0.00123819444444444
MYO3A	0.00965092592592592
GAD2	0.0100277777777778
APBB1IP	1.41773680555556
RNA5SP307	0.000490046296296296
RP11-128B16.5	0.00157430555555556
LINC00264	0.0471157407407407
RP13-16H11.7	0.00239166666666667
LINC00202-2	0.0123446759259259
RP13-16H11.9	0.000680555555555556
RP13-16H11.8	0.0167569444444445
PDSS1	2.21398657407408
HSPA8P3	0.0114986111111111
RP13-16H11.5	0.0110854166666667
ABI1	8.28887731481482
RNU6-946P	0.00168634259259259
LINC00202-1	0.238211805555556
ANKRD26	2.30435902777778
RNU6-490P	0.00358703703703704
YME1L1	18.9535141203704
MASTL	1.46579166666667
RNU2-24P	0.00661226851851852
ACBD5	15.0552863425926
RNU7-12P	0
RP11-85G18.6	0.037862037037037
LRRC37A6P	0.17930462962963
ARMC4P1	0.057632175925926
RP11-748L13.7	0.00262824074074074
RNU6-666P	0.00240810185185185
RP11-748L13.2	0.00572569444444445
RNU6-452P	0.000332638888888889
RP11-748L13.6	0.00890925925925926
FAM210CP	0.0733965277777778
TRIAP1P1	0.000606018518518518
PTCHD3	0.0127655092592593
RAB18	13.6909229166667
MKX	0.0627789351851852
MKX-AS1	0.0042962962962963
RN7SKP132	0
ARMC4	0.0415456018518519
RPL36AP55	0.000823611111111111
RP11-218D6.4	0.00232569444444444
MRPS21P5	0
MPP7	2.19478217592593
MIR8086	0.000671527777777778
RP11-351M16.4	0.00417060185185185
ZNF101P1	0.000405555555555556
RP11-351M16.3	0.00418009259259259
RPSAP10	0.000896527777777778
RN7SKP39	0.00147106481481482
WAC-AS1	7.27485833333333
WAC	18.4567685185185
RNU4ATAC6P	0.000989583333333333
TPRKBP1	0.0025375
RNU6-1067P	0.00029537037037037
BAMBI	12.0490472222222
RP11-478H13.1	0.000521296296296296
RNU6-270P	0.00183657407407407
LINC00837	0.00183773148148148
LINC01517	0.00210902777777778
RP11-478H13.4	0.00213796296296296
C10orf126	0.00458912037037037
RNA5SP308	0
RPL21P93	0.136324537037037
LYZL1	0.00615949074074074
SVIL-AS1	3.21259837962963
SVIL	52.4146583333334
MIR604	0.0174453703703704
SNORD115	0.00125625
MIR938	0.0119023148148148
CKS1BP2	0.00971805555555556
RNU6-908P	0.00226342592592593
RP11-224P11.1	0.000777546296296296
KIAA1462	6.44902361111112
RNU6-598P	0.00277268518518519
EEF1A1P39	0.00803101851851852
RP11-305E6.4	0.509760416666666
MTPAP	2.98051319444444
DNM1P17	0.00317708333333333
GOLGA2P6	0.00428634259259259
RN7SL241P	0.00161412037037037
MIR7162	0
NIFKP1	0.00231828703703704
RP11-449I17.9	0.000286342592592593
CCND3P1	0.0151425925925926
MAP3K8	4.55471828703703
HNRNPA1P32	0.00121388888888889
RP11-253D19.1	0.01844375
RN7SL63P	0.00100462962962963
RP11-253D19.2	0.000258564814814815
LYZL2	0.00681851851851852
SVILP1	0.676820370370371
RP11-14C22.6	0
ZNF438	4.88044606481481
RP11-330O11.3	0.608094444444444
DDX10P1	0.0620719907407407
RP11-192P3.4	0.0740469907407407
ZEB1-AS1	1.48452476851852
RNA5SP309	0.0231875
ZEB1	12.1932569444444
SPTLC1P1	0.130845138888889
RP11-472N13.2	0.101837731481482
GLUDP5	0
RP11-472N13.3	0.181466666666667
ARHGAP12	5.18132638888889
HMGB1P7	0.00214166666666667
RPL34P19	0.00195393518518519
RN7SL825P	0.0206506944444444
KIF5B	34.9182708333333
RPS4XP11	0.149821064814815
RP11-241I20.4	0.00249583333333333
RP11-241I20.5	0.00114074074074074
RNU7-22P	0.000974074074074074
PPIAP31	0.480918981481482
RPS24P13	0.0129189814814815
RP11-166N17.1	0.355475462962963
EPC1	5.11202337962963
RP11-166N17.3	0.0805509259259259
RP11-135A24.4	0.00321226851851852
RP11-135A24.2	0.00689259259259259
RNU6-1244P	0.000462268518518519
CCDC7	0.332243518518518
C1DP1	0.519423148148148
RP11-479G22.8	2.62003587962963
ITGB1	84.0540324074074
AK3P5	0.0557958333333333
RP11-462L8.1	0.353424537037037
MTND4LP11	0.00198541666666667
RN7SL847P	0.00040787037037037
RP11-479G22.7	0.00137337962962963
RPL7AP53	0.0411157407407407
RP11-342D11.3	0.0206291666666667
NRP1	17.2950625
RP11-342D11.2	0.477351851851852
RN7SL398P	0.0365136574074074
RP11-90B22.1	0.129814583333333
RP11-476F14.1	0.000272222222222222
RP13-259N13.2	0.00186875
LINC00838	0.000475231481481482
RPL23P11	0.00118726851851852
RP11-490O24.2	0.000414351851851852
PARD3	8.40973587962963
ELOBP4	0.00367407407407407
RPL37P18	0.0123092592592593
RPS12P16	0.021924537037037
PARD3-AS1	0.226303240740741
SS18L2P1	0.00046875
RNU6-847P	0
RNU6-193P	0
PRDX2P2	0.00194791666666667
RP11-297A16.4	0.0114550925925926
CUL2	7.08971643518519
MIR3611	0.000454166666666667
RP11-297A16.2	0.0106701388888889
CREM	7.22108402777778
RNU7-77P	0
ATP6V1G1P4	0.0402224537037037
RP11-324I22.3	1.88508564814815
RP11-324I22.2	0.0613016203703704
RNU6-794P	0
CCNY	15.9647939814815
RNU6-1167P	0.000798611111111111
RP11-324I22.4	1.0664525462963
RP11-425A6.5	0.0110425925925926
GJD4	0.0128166666666667
FZD8	3.63957083333333
RPL7P37	0.00827453703703704
PCAT5	0.00197546296296296
RP11-309N24.1	0.0730284722222222
RP11-810B23.1	0.00359189814814815
MTND5P17	0.000561342592592593
MTND4P18	0.00107337962962963
RP11-92J19.3	0.000809953703703704
NAMPTP1	0.863259722222222
RP11-322I2.1	0.00376782407407407
MKNK2P1	0.00157893518518518
ARL6IP1P2	0.00260208333333333
ANKRD30A	0.00186018518518519
RNU6-811P	0
RP11-20F24.2	0.0047587962962963
ATP8A2P1	0.0053775462962963
RN7SL314P	0.00306898148148148
LINC00993	0.00886689814814815
TMEM161BP1	0.00138310185185185
VN1R53P	0.00113541666666667
TACC1P1	0.0380097222222222
MTND1P18	0.000552546296296296
MTRNR2L7	0.000870833333333333
RP11-258F22.1	0.101914583333333
RP11-258F22.2	0.013718287037037
ZNF33BP1	0.0527689814814815
ZNF248	3.43219814814815
TLK2P2	0.045587962962963
RP11-162G10.5	0.10381875
ZNF37CP	0.0564011574074074
ZNF33CP	0.0178918981481481
ZNF25	5.38573333333333
RP11-393J16.4	0.00150717592592593
ZNF33A	4.50223912037037
RNU6-795P	0.00833449074074074
RP11-1021O19.2	0.0246416666666667
EIF3LP3	0.0778606481481481
FXYD6P2	0.00452222222222222
ZNF37A	1.76685694444445
RP11-508N22.12	0.107266898148148
RP11-508N22.6	0.0399409722222222
RP11-508N22.9	0.00539930555555555
RP11-672F9.1	0.00545601851851852
RP11-508N22.11	0.00544583333333333
HSD17B7P2	1.4944349537037
SEPT7P9	0.18311875
RP11-291L22.9	1.29271157407407
RNU6-1118P	0.00251782407407407
CICP9	0.00735046296296296
RP11-291L22.4	0.00388101851851852
ABCD1P2	0.00132453703703704
RP11-453N3.7	0.0016724537037037
PABPC1P12	0.000122916666666667
SLC9B1P3	0.000455092592592593
ACTR3BP5	6.55092592592593e-05
CHEK2P5	0.00477638888888889
RP11-453N3.1	0.000127314814814815
RP11-96F8.1	0.00412083333333333
KSR1P1	0.0196643518518519
IGKV1OR10-1	0.00115324074074074
AL031601.4	0
AL031601.5	0.000324537037037037
PABPC1P8	0.000412037037037037
RP11-313J2.1	0.149771990740741
CCNYL2	0.00603009259259259
LINC00839	0.155434259259259
ZNF37BP	2.24343310185185
FXYD6P1	0.00160138888888889
EIF3LP2	0.111399537037037
ZNF33B	2.18091712962963
AL022345.10	0.0282460648148148
AL022345.7	0.0334821759259259
AL022345.11	0.0159439814814815
RNU6-1170P	0.0123074074074074
VN1R54P	0.000177777777777778
LINC01518	0.000550231481481482
CUBNP1	0.000346990740740741
AL022344.5	0.000208333333333333
RSU1P1	0.00394884259259259
DUXAP3	0.000557175925925926
AL022344.7	0.091512037037037
BMS1	6.7228650462963
RP11-124O11.1	0.00915694444444444
LINC01264	0.000675925925925926
MIR5100	0
RET	0.734505092592593
RP11-351D16.3	0.280663888888889
CSGALNACT2	6.28133541666667
RASGEF1A	0.308199074074074
RP11-168L22.2	0.000559490740740741
RNU6ATAC11P	0
FXYD4	0.0656277777777778
HNRNPF	27.7355972222222
RP11-517P14.2	2.27469282407407
ZNF487	0.572482407407408
RNU7-193P	0.00191134259259259
RP11-517P14.7	0.0787310185185185
ZNF239	0.759386574074074
CAP1P2	0.0441560185185186
ZNF485	0.891240046296297
ZNF32-AS3	0.00115856481481482
RP11-402L1.4	0.003275
RPL21P88	0.00507106481481481
ZNF32	34.5496736111111
ZNF32-AS1	1.41246087962963
ZNF32-AS2	0.923211574074075
RP11-402L1.11	0.000111574074074074
RP11-272J7.6	0.00152106481481482
UQCRHP3	0.0074599537037037
ELOCP30	0.000186574074074074
RP11-272J7.4	0.0005875
HNRNPA3P1	0.0192546296296296
LINC00619	0.283259259259259
LINC00840	0.36394537037037
RP11-168P8.5	0.0215011574074074
RP11-168P8.3	0.0158349537037037
LINC00841	0.00240208333333333
RP11-20J15.2	0.00362569444444444
RP11-20J15.3	1.18583287037037
C10orf142	0.621506481481482
CXCL12	33.3923726851852
RPL9P21	0.0384011574074074
RP11-733D4.2	0.000935185185185185
RP11-733D4.1	0.000850462962962963
EIF2AP4	0.00403171296296296
TMEM72-AS1	0.102054398148148
RP11-285G1.2	0.00685185185185185
TMEM72	0.0199425925925926
RP11-285G1.9	0.0609793981481481
RP11-285G1.14	0.497853703703704
RASSF4	30.4980277777778
C10orf10	54.7394699074074
C10orf25	0.582421064814815
ZNF22	10.6062546296296
CEP164P1	0.0764300925925926
DUXAP4	0.0130726851851852
RPS19P7	0.0116800925925926
RSU1P2	0.0106319444444445
CUBNP3	0.00275787037037037
ANKRD54P1	0.00551458333333333
ANKRD30BP3	0.00806435185185185
MIR3156-1	0.00109583333333333
RP11-445N18.5	0.0159583333333333
RP11-432I13.5	0.00804884259259259
RP11-432I13.6	0.00423842592592592
RNU6-1207P	0.00149652777777778
CUBNP2	0.00186134259259259
OR6D1P	0.000885185185185185
OR13A1	0.0473949074074074
ALOX5	3.17445787037037
RP11-67C2.2	0.548961342592593
MARCH8	6.03130462962963
ZFAND4	1.17855949074074
AGAP10P	0.0992870370370369
FAM21FP	0.145885185185185
RP11-671E7.1	0.098994212962963
WASHC2C	7.20091342592593
RP11-175I17.6	0.00186990740740741
FAM25E	0.0103085648148148
AGAP4	1.47360601851852
PARGP1	0.803916203703703
RNA5SP310	0.0408400462962963
RPL35AP25	0.0144736111111111
TIMM23	51.3649791666667
NCOA4	60.6733587962963
MSMB	0.1993375
RPL23AP61	0.0185259259259259
AGAP7P	0.219471296296296
ANTXRLP1	0.00306226851851852
ANTXRL	0.147534490740741
AGAP14	0.155591666666666
FAM25BP	0.00131782407407407
ANXA8L1	0.0652340277777778
HNRNPA1P33	0.0475226851851852
NPY4R	0.00305578703703704
GPRIN2	0.0147733796296296
SYT15	0.0947300925925926
RP11-38L15.3	0.136535416666667
RP11-38L15.2	0.0124414351851852
FAM35BP	0.0264388888888889
RP11-38L15.8	0.0873152777777778
RHEBP1	0.036443287037037
RN7SL248P	0.00115833333333333
CTSLP2	0.323979861111111
GLUD1P2	0.332218287037037
DUSP8P3	0.144775462962963
BMS1P1	0.503898611111111
RNA5SP311	0.0901474537037037
AGAP13P	0.252372685185185
FRMPD2B	0.0318847222222222
PTPN20	2.25894791666667
GDF10	0.562584722222222
GDF2	0.00358078703703704
RBP3	0.00275532407407407
ZNF488	0.0466712962962963
ANXA8	0.0797192129629629
RP11-144G6.13	0.0020337962962963
FAM25G	0.000744675925925926
RP11-144G6.4	0.00308935185185185
AGAP9	3.86798032407407
RNA5SP312	0.000753703703703704
BMS1P2	0.370405555555556
GLUD1P8	0.249602546296296
DUSP8P4	0.0271625
RP11-342C24.8	0.000510416666666667
FAM35DP	0.104137731481481
RN7SL453P	0.0032162037037037
RHEBP2	0.187485648148148
ABC7-42404400C24.1	0.0849773148148149
CH17-360D5.2	0.0205090277777778
CH17-360D5.1	0.0023912037037037
CH17-360D5.3	0.00777083333333333
FAM25C	0.00340046296296296
AGAP12P	1.14156087962963
RNA5SP315	0.000347685185185185
BMS1P7	0.144040972222222
PTPN20CP	0.0876483796296296
FRMPD2	0.00851527777777778
RPS6P14	7.87037037037037e-05
MAPK8	3.01539837962963
RP11-541M12.6	0.097492824074074
ARHGAP22	1.09675439814815
ARHGAP22-IT1	0.00542592592592593
RP11-541M12.3	0.01449375
RP11-534L6.5	0.0014150462962963
RP11-534L6.2	0.00106111111111111
WDFY4	0.234545138888889
RPL13AP19	0.00894930555555555
RP11-563N6.6	0.019499537037037
RP11-523O18.7	0.00229606481481482
LRRC18	0.0512631944444444
RP11-523O18.5	0.0730960648148148
RP11-523O18.1	0.0578349537037037
MIR4294	0.000709953703703704
VSTM4	6.53392476851852
FAM170B-AS1	0.0103081018518519
FAM170B	0.0273622685185185
C10orf128	7.05970833333333
C10orf71-AS1	4.4236300925926
C10orf71	22.5813821759259
DRGX	0.00365300925925926
RP11-123B3.2	0.0205210648148148
ERCC6	1.58986828703704
HMGB1P50	0.000126851851851852
CHAT	0.000948148148148148
SLC18A3	0.00672986111111111
C10orf53	0.00152430555555556
OGDHL	1.10506967592593
MAPK6PS6	0.00205486111111111
RPL21P89	0.126347685185185
PARG	3.90755277777778
RPL35AP24	0.00538796296296296
TIMM23B	3.68486527777778
LINC00843	0.436933101851852
RNA5SP317	0.183697916666667
AGAP6	5.63998310185185
FAM21EP	0.133401851851852
SLC9A3P3	0.0308717592592593
WASHC2A	8.74921365740741
SLC9A3P1	0.00309351851851852
ASAH2	0.103355787037037
DYNC1I2P1	0.229425694444445
SGMS1	3.81347662037037
RP11-521C22.2	0.30236412037037
RP11-512N4.2	0.00533564814814815
RNU7-107P	0
SGMS1-AS1	0.317189351851852
SHQ1P1	0.00814074074074074
BEND3P1	0.20680625
NUTM2HP	0.0220365740740741
RP11-564C4.4	0.000497453703703704
CTSLP4	0.0596423611111111
PGGT1BP1	0.00733263888888889
ASAH2B	0.944068749999999
A1CF	0.00575092592592592
RP11-449O16.2	0.00157361111111111
CCDC58P2	0.00256944444444444
RP11-96B5.4	0.00533101851851852
PRKG1	4.20371412037037
RP11-96B5.3	0.221635416666667
RP11-40C11.2	0.00538495370370371
MIR605	0
RP11-539E19.2	0.01374375
RSU1P3	0.0142488425925926
CSTF2T	8.68293194444445
PRKG1-AS1	0.0319601851851852
DKK1	0.413483333333334
RPL31P44	0.00363240740740741
THAP12P3	0.00379837962962963
LINC01468	0.00242569444444444
RP11-556E13.1	0.0159043981481482
MBL2	0.00306990740740741
RP11-319F12.2	0.00194768518518519
SNRPEP8	0
RP11-71J2.1	0
RNA5SP318	0
RP11-449J3.3	0.000737037037037037
PCDH15	0.0136685185185185
RNU6-687P	0
RP11-257I14.1	0.00035462962962963
NEFMP1	0.000468055555555556
MIR548F1	0
RP11-264A11.1	14.4239208333333
RP11-168O22.1	0.00123680555555556
RP11-598C10.2	0
RP11-598C10.1	0.000113425925925926
MTRNR2L5	0.0027275462962963
GAPDHP21	0.0291252314814815
RP11-478B11.2	0.00488935185185185
ZWINT	0.910767361111111
MIR3924	0
RP11-550A9.1	0
RP11-448K10.1	0.000550231481481482
MRPS35P3	0.000217361111111111
RP11-123G9.1	0.00174444444444444
IPMK	1.10675856481481
TPT1P10	0.0345284722222222
CISD1	26.5090537037037
RP11-179B15.5	0.179809490740741
RP11-179B15.6	0.0473495370370371
UBE2D1	17.7745405092593
TFAM	4.4655675925926
BICC1	2.80776712962963
FAM133CP	0.0394208333333333
RN7SKP196	0.000887268518518519
LINC00844	7.52103773148148
RPLP1P10	0.00028587962962963
TRAF6P1	0.00279814814814815
PHYHIPL	0.0747761574074074
FAM13C	1.11259027777778
RP11-443O13.3	0.0115773148148148
MRPL50P4	0.000458796296296296
RP11-135D11.2	0.00799722222222222
SLC16A9	0.844201157407408
MRLN	0.0251916666666667
CCDC6	6.17579537037037
LINC01553	0.00451967592592593
ANK3	6.63451689814815
RP11-388P9.2	0.436805555555555
RP11-388P9.3	0.000915509259259259
ARL4AP1	0.00102962962962963
RP11-131N11.4	0.000716203703703704
CDK1	0.715638888888889
RHOBTB1	5.54164675925926
RNU2-72P	0.0252606481481481
LINC00845	0.000870601851851852
TMEM26	0.12566087962963
TMEM26-AS1	0.0175263888888889
C10orf107	0.0369122685185185
RP11-63A2.2	0.00611134259259259
RP11-491H19.1	0.00258726851851852
ARID5B	7.33200023148148
RTKN2	0.0200666666666667
RP11-120C12.3	0.00485439814814815
RN7SL591P	0.000380555555555556
ZNF365	0.0819187499999999
ALDH7A1P4	0
RP11-436D10.3	0.0269861111111111
ADO	7.53876574074074
EGR2	3.41890949074074
RNU6-543P	0
RP11-144G16.1	0.000608564814814815
NRBF2	6.82296180555556
JMJD1C	5.19636041666667
TATDN1P1	0.0775622685185185
RP11-351O1.4	0.011706712962963
MIR1296	0.00154930555555556
PRELID1P3	0.00915416666666667
JMJD1C-AS1	0.265382870370371
RP11-351O1.3	0.00978912037037037
REEP3	6.37511111111111
MRPL35P2	0.348471990740741
RP11-111N20.4	0.000829398148148148
RP11-170M17.1	0.0100636574074074
RPL7AP50	0.335458333333333
RP11-174J11.1	0.0248344907407407
DBF4P1	0.00920856481481482
RPL17P35	0.0009375
CYP2C61P	0
ANXA2P3	0.0113016203703704
RP11-179K3.2	0.0006875
NEK4P3	0.000140046296296296
RP11-252C24.3	0.000415046296296296
MYL6P3	0.0138083333333333
RP11-252C24.2	0.000290277777777778
RP11-428G2.1	0
LINC01515	0.0943736111111111
CTNNA3	5.58690555555555
RP11-210G22.1	0.000850231481481482
RP11-65E10.1	0.004325
LRRTM3	0.0286537037037037
RP11-344A5.1	0.0671715277777778
RPL7AP51	0.0112523148148148
MIR7151	0
AKR1B10P1	0.00165
RPL21P92	0.00262384259259259
DNAJC12	2.40369976851852
RNU6-1250P	0
RN7SL394P	0.00455416666666667
DNAJC19P1	0.00236157407407407
RP11-57G10.8	0.036112962962963
RNU6-523P	0.00138981481481481
RPL12P8	0.053907638888889
SIRT1	3.8178636574074
HERC4	3.17538032407407
RPS3AP38	0.458711111111111
RN7SL220P	0.0210034722222222
POU5F1P5	0.0253462962962963
MYPN	33.1047858796296
RN7SKP202	0.24297662037037
ATOH7	0.0610326388888889
RP11-153K11.3	0.029369212962963
KRT19P4	0.00606689814814815
PBLD	1.66006134259259
HNRNPH3	24.1622337962963
RUFY2	1.80042546296296
DNA2	1.15491041666667
RPL26P29	0.035481712962963
RNA5SP319	0.00188657407407407
SLC25A16	2.50845532407407
RPL26P27	0.0698687500000001
TMEM14DP	0.151736805555556
TET1	0.19585162037037
COX20P1	1.6971724537037
RPS3AP37	0.0208502314814815
RP11-119F7.5	0.424307175925925
RP11-119F7.6	0.00100162037037037
CCAR1	10.0577060185185
SNORD98	0
MIR1254-1	0.332373148148148
STOX1	0.223496990740741
RNU6-697P	0.00043125
DDX50	10.2605618055556
RNU6-571P	0.00441111111111111
DDX21	12.8205675925926
KIF1BP	10.4102173611111
MED28P1	0.0464175925925926
ACTBP14	0.00853171296296297
SRGN	54.8492337962963
VPS26A	11.7004768518518
RPS12P17	0.0355689814814815
SUPV3L1	12.300306712963
RP11-227H15.4	0.00206782407407407
HKDC1	0.0161486111111111
RP11-227H15.5	0.00115069444444444
HK1	61.2662268518518
RPS15AP28	0.00462384259259259
TACR2	0.664978009259259
ATP5G1P7	0.01876875
TSPAN15	7.35441898148148
TMEM256P1	0.00505439814814815
NEUROG3	0.0243789351851852
RP11-343J3.2	0.0803555555555555
MTATP6P23	0.000998148148148148
MTCO2P23	0.00172986111111111
MTCO1P23	0.00143912037037037
MTND2P15	0.000783101851851852
MTND1P20	0.00135347222222222
C10orf35	2.22567199074074
RP11-242G20.1	0.000678935185185185
RPL5P26	0.00232847222222222
COL13A1	0.474634722222222
RP11-262I2.2	0.0696715277777778
H2AFY2	8.16059537037037
AIFM2	7.78928796296297
TYSND1	2.90954837962963
SAR1A	13.657650462963
CALM2P2	1.5143962962963
RPS25P9	0.0113305555555556
PPA1	48.005087962963
NPFFR1	0.00583240740740741
LRRC20	20.8234006944445
CEP57L1P1	0.00710763888888889
EIF4EBP2	29.6610462962963
NODAL	0.264218518518518
RP11-104F15.9	0.496084027777778
PALD1	4.83787731481481
YY1P1	0.0177645833333333
PRF1	1.34611643518518
ADAMTS14	0.66882662037037
TBATA	0.0103756944444444
RPS26P40	0.00102800925925926
SGPL1	3.76695532407408
PCBD1	46.6803680555556
RP11-432J9.3	0.001625
RP11-432J9.6	0.00145486111111111
UNC5B	6.74368518518519
UNC5B-AS1	7.5592638888889
SLC29A3	1.10466319444444
RP11-327E2.5	0.109025694444445
CDH23	1.38521875
CDH23-AS1	0.000790740740740741
C10orf105	0.0804474537037037
VSIR	21.8862222222222
MIR7152	0.00535972222222222
PSAP	561.402523148148
RNU7-38P	0.000875
RP11-472G21.2	0.00626597222222222
CHST3	10.4674708333333
RP11-150D20.5	0.00909259259259259
SPOCK2	4.35431898148148
ASCC1	8.04555601851852
RPL15P14	0.0582393518518519
ANAPC16	49.8077546296297
DDIT4	45.9695092592592
DNAJB12	10.0819259259259
MICU1	16.8623657407407
RNU6-805P	0.00735555555555556
RP11-205A8.4	0.00896782407407408
RP11-205A8.3	0.00612986111111111
RP11-167P22.3	0.00296412037037037
RP11-167P22.4	0.00445856481481481
RN7SL840P	0.00488587962962963
HMGN2P34	0.00263217592592593
RP11-167P22.5	0.0011037037037037
MCU	4.10181898148148
MIR4676	0.000842592592592593
RP11-354E23.3	0.00634097222222222
RP11-354E23.4	0.00984305555555556
RP11-354E23.5	0.152863657407407
OIT3	0.0545451388888889
NPM1P24	0.0853993055555556
PLA2G12B	0.187268287037037
RPL17P50	1.53098958333333
P4HA1	24.0298032407407
RP11-344N10.4	0.00618101851851852
RP11-344N10.2	0.0225395833333333
RP11-344N10.5	0.323777777777778
NUDT13	3.13262638888889
RP11-152N13.16	0.959630555555556
ECD	5.89804791666667
FAM149B1	3.07897592592593
DNAJC9	3.57966041666667
EIF4A2P2	0.0771777777777777
MRPS16	29.5392847222222
DNAJC9-AS1	0.716517824074074
CFAP70	0.923803009259259
RNU6-833P	0.116408101851852
ANXA7	46.2437847222222
RP11-537A6.9	0.102700462962963
RPL26P6	0.903817824074074
MSS51	3.51530740740741
PPP3CB	15.2273541666667
PPP3CB-AS1	0.643847916666667
USP54	8.53370949074074
RNU6-883P	0.0477215277777778
RPS26P41	0.0203650462962963
RP11-464F9.20	0.234075925925926
RP11-464F9.22	0.230238194444445
MYOZ1	1.44609143518519
SYNPO2L	105.547171064815
RP11-464F9.21	0.376146064814815
AGAP5	1.8178150462963
RP11-574K11.29	1.0560650462963
RNA5SP320	0.0139534722222222
